Fecha evento,Longitud,Latitud,Elevacion,Pendiente,Direccion,Barrio,Cobertura del suelo,Zonificacion,Unidad Geologica del Suelo,P_24_Horas,P_7_Dias,P_15_Dias,P_30_Dias,P_60_Dias,P_90_Dias
2/14/2022,-76.592718,3.375263,1444.915283,35.63484573,Km 9.5 Via Buitrera-El Oto�o Callejon Las Nubes,Buitrera,Pasto cultivado,Riesgo bajo,Lateritas Formacion Volcanica,0.2,33.8,78.2,104.6,225.0,445
2/15/2022,-76.567374,3.423455,1162.262207,10.43564796,Kr 41 Cl 29 Oeste,Las Parcelas,Otras asociaciones de cultivos,Riesgo alto,Lateritas Formacion Volcanica,0.0,33.0,78.0,80.0,258.0,610
2/27/2022,-76.564337,3.411261,982.5489502,3.632476807,Cl 25 Oes #30-15,La Arboleda,Bosque mixto denso alto de tierra firme,Riesgo bajo,Formacion Volcanica,15.9,56.3,98.6,149.7,272.0,408
2/27/2022,-76.565474,3.421429,1086.286621,35.41916275,Cl 25 B #49a-04,La Arboleda,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,53.0,117.0,137.0,215.0,238.0,498
2/27/2022,-76.565841,3.421418,1089.27002,23.6209507,Cl 25 Oe #43-12,La Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,53.0,117.0,137.0,215.0,238.0,498
3/3/2022,-76.576995,3.399248,1179.193604,9.430892944,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,9.0,111.9,130.4,196.7,314.9,427
3/3/2022,-76.577411,3.399587,1172.414185,8.977776527,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.57779,3.398328,1206.571167,46.61628723,Alto los Mangos Calleon Planetario, ,Pasto cultivado enmalezado,Amenaza alta,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.576587,3.40027,1161.064697,41.83205795,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,9.0,111.9,130.4,196.7,314.9,427
3/3/2022,-76.577253,3.399352,1176.450439,21.44880486,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.577622,3.399578,1170.223389,27.87008858,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Amenaza media,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.577438,3.399423,1172.090088,30.56757736,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.577404,3.399511,1173.379272,12.12706757,Alto los Mangos Calleon Planetario, ,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.578079,3.399307,1187.921387,35.76283646,Alto los Mangos Calleon Planetario, ,Pasto cultivado,Amenaza media,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.578098,3.399504,1183.531006,31.76905251,Alto los Mangos Calleon Planetario, ,Pasto cultivado,Amenaza media,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/3/2022,-76.577613,3.399402,1172.609863,42.30244827,Alto los Mangos Calleon Planetario, ,Bosque mixto denso bajo de tierra firme,Amenaza media,Lateritas Formacion Volcanica,30.0,153.0,218.0,350.0,408.0,600
3/11/2022,-76.55393,3.44649,1097.746826,35.74649048,K 2D BIS Oeste No. 13 - 17,Bellavista,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,10.2,32.6,234.6,277.6,384.6,648
3/11/2022,-76.55927,3.38604,1029.88916,68.71858978,K 80 Oeste No. 2Abis - 25,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,14.6,23.9,158.5,241.6,285.4,499
3/1/2022,-76.567815,3.42358,1169.74231,17.87975121,K 46a # 28Oeste -169,Las Parcelas,Otras asociaciones de cultivos,Riesgo medio,Lateritas Formacion Volcanica,12.0,137.0,171.0,249.0,256.0,513
3/12/2022,-76.54846,3.484145,1298.014893,9.949829102,Via a Guacas -Cancha de Montebello,Montebello,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,0.0,17.0,82.0,197.0,240.0,366
3/17/2022,-76.586187,3.376978,1300.261841,70.75720215,Via El Rosario -Sector La Carbonera,El Rosario,Zonas urbanas discontinuas,Amenaza media,Formacion Guachinte,0.2,28.8,104.2,244.8,349.0,474
3/27/2022,-76.561041,3.385995,1073.85022,53.50439072,K 3 Oeste # 80b - 26,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,16.7,24.9,52.3,207.7,299.9,398
3/27/2022,-76.56116,3.38552,1079.63562,16.70918083,K 3 Oeste # 80b - 22,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,16.7,24.9,52.3,207.7,299.9,398
3/27/2022,-76.56114,3.38547,1080.722778,17.42653465,K 3 Oeste # 80b,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,16.7,24.9,52.3,207.7,299.9,398
3/27/2022,-76.561129,3.385465,1080.931274,17.17210007,C 3 Oeste # 80b - 30,Alto Napoles,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,16.7,24.9,52.3,207.7,299.9,398
3/4/2022,-76.555544,3.378403,1027.491089,34.53173065,K93 con calle 2,Alto Jordan,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,3.7,131.5,161.2,244.4,308.5,476
3/4/2022,-76.589235,3.388346,1276.094727,51.95617676,La fonda,Buitrera,Zonas urbanas discontinuas,Riesgo bajo,Lateritas Formacion Volcanica,53.0,157.0,256.0,343.0,390.0,565
3/4/2022,-76.576777,3.38122,1237.593628,55.7868309,Km 7 v�a la Buitrea - Sector el Crucero - Callej�n Don Chepe,Buitrera,Zonas urbanas discontinuas,Riesgo medio,Lateritas Formacion Volcanica,53.0,157.0,256.0,343.0,390.0,565
3/4/2022,-76.578099,3.382365,1240.529175,35.56397629,Km 7 v�a la Buitrea - Sector el Crucero - Callej�n Don Chepe,Buitrera,Zonas urbanas discontinuas,Riesgo bajo,Lateritas Formacion Volcanica,53.0,157.0,256.0,343.0,390.0,565
3/4/2022,-76.578297,3.382447,1245.830078,14.98416805,Km 7 v�a la Buitrea - Sector el Crucero - Callej�n Don Chepe,Buitrera,Zonas urbanas discontinuas,Riesgo bajo,Lateritas Formacion Volcanica,53.0,157.0,256.0,343.0,390.0,565
3/24/2022,-76.623046,3.32357,1478.984131,83.43863678,San francisco,Pance,Bosque mixto denso alto de tierra firme,Amenaza media,Stock de Pance – Gabro hornblendico,0.0,14.2,89.0,327.0,466.4,572
4/6/2022,-76.630462,3.477533,1903.744263,51.66565323,La Ascension casa 8, ,Misceláneo de pastos y cultivos,Amenaza media,Formacion Volcanica,0.2,56.8,132.4,168.4,276.6,358
4/6/2022,-76.562034,3.4564,1086.934937,94.29418182,Av 9 oeste No. 19 C1 20,Alto Aguacatal,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,0.0,78.3,137.7,178.0,318.2,374
4/6/2022,-76.57109,3.452074,1152.488037,65.89265442,"Km 3, Av 4 Oeste",Palermo,Pasto cultivado arbolado,Amenaza alta,Formacion Volcanica,0.0,107.2,135.4,165.0,238.8,255
4/2/2022,-76.56292,3.392745,1058.874878,42.41773605,Sector Veraneras-Buitrera-Alto Los Chorros,Las Veraneras-La Buitrera,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,0.1,102.2,113.6,151.5,384.7,454
4/24/2022,-76.563913,3.384515,1171.02124,64.99498749,Kr 82d #3d Oe -25,Tanque 3,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,1.8,32.0,58.7,170.7,350.1,465
4/29/2022,-76.550782,3.441049,1116.621338,68.60508728,Cll 12 Oeste #24e32,Morti�al,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,73.8,165.0,318.0,546.8,787
4/2/2022,-76.562,3.392138,1117.126343,51.93819809,Casa 155,Sector La Cruz,Zonas urbanas continuas,Riesgo medio,Formacion Guachinte,0.1,102.2,113.6,151.5,384.7,454
4/23/2022,-76.556916,3.416931,980.255188,3.391060591,Cll 3 Oeste #52b-38,La Arboleda,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,49.6,73.7,245.3,405.7,503
4/29/2022,-76.550794,3.441043,1117.289795,73.94491577,Cll 11 Oeste Casa 102 (vecino),Morti�al,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,73.8,165.0,318.0,546.8,787
4/4/2022,-76.56689,3.410005,989.0897827,2.64323163,C 17b Oeste No. 55 - 32,Bella Suiza,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
4/4/2022,-76.56851,3.409904,992.5241699,9.216978073,K 55A No 17C - 36,Bella Suiza,Bosque mixto denso bajo de tierra firme,Amenaza baja,Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
4/4/2022,-76.567725,3.409105,992.4362793,8.666613579,K 55a No 17C - 38,Bella Suiza,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
4/4/2022,-76.566343,3.412332,998.5218506,8.040167809,C 17b Oeste No 55 - 40,Bella Suiza,Pasto cultivado arbolado,Amenaza baja,Lateritas Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
4/4/2022,-76.566892,3.41,989.0795288,2.53853488,C 17b Oeste No 55 - 44,Bella Suiza,Zonas urbanas discontinuas,Riesgo bajo,Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
4/4/2022,-76.569232,3.40807,1003.77533,12.54903889,C 17b Oeste No 55 - 48,Bella Suiza,Bosque mixto denso bajo de tierra firme,Amenaza baja,Formacion Volcanica,0.0,125.9,163.8,186.5,388.5,472
5/23/2022,-76.558804,3.419652,1048.365112,24.33044243,Cll 25A Oeste #49-12,Sector La Arboleda,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,42.0,107.0,189.0,202.0,466.0,688
5/24/2022,-76.555274,3.42493,1059.898438,46.79891205,Cl 4 Oeste #40D-22,Sector Los Balsos,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,107.0,189.0,202.0,462.0,681
6/5/2022,-76.556546,3.428602,1083.413696,39.86376953,Calle 7 Oeste #40-02,Belen - San Francisco,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,13.0,124.0,263.0,365.0,453.0,642
6/5/2022,-76.555958,3.428387,1074.666016,56.09586334,Calle 7 Oeste #40,Quebrada Isabel Perez,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,13.0,124.0,263.0,365.0,453.0,642
6/5/2022,-76.556107,3.428363,1070.023071,51.46220016,Calle 7 Oeste #39,Belen - San Francisco/ Quebrada Isabel Perez,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,13.0,124.0,263.0,365.0,453.0,642
6/5/2022,-76.55562,3.426545,1041.53125,40.74066162,Quebrada Isabel Perez (HUECO),Belen - San Francisco,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,13.0,124.0,263.0,365.0,453.0,642
6/5/2022,-76.56221,3.45569,1087.412598,47.24618912,Calle 19 D Oeste #8A-22,Alto Aguacatal,Zonas urbanas discontinuas,Riesgo alto,Formacion Volcanica,14.0,121.0,127.0,233.6,349.2,533
6/5/2022,-76.566746,3.4556,1077.588867,80.08631134,Cl 23 #8b-41,Alto Aguacatal,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,7.2,33.4,87.0,146.0,185.6,344
6/5/2022,-76.533696,3.466749,1005.744141,24.1718483,Av 10N #24AN-15,Santa Monica,Bosque mixto abierto alto de tierra firme,Riesgo bajo,Formacion Guachinte,14.0,120.6,126.8,193.2,324.8,427
6/8/2022,-76.55752,3.41983,1060.001465,66.01264191,Calle 6D Oeste #49B-46,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,112.0,182.0,371.0,467.0,676
6/8/2022,-76.55748,3.41986,1058.096802,69.69790649,Calle 6D #49B-44,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,112.0,182.0,371.0,467.0,676
6/8/2022,-76.55733,3.41989,1049.607422,47.90723801,Calle 6D Oeste #49B-45,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,112.0,182.0,371.0,467.0,676
6/8/2022,-76.5575,3.41974,1056.373413,65.57022095,Calle 6D Oeste #49B-52,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,112.0,182.0,371.0,467.0,676
6/8/2022,-76.53528,3.49191,1129.010132,32.16088104,Calle 52C N. Av 91 #83,Altos de Menga,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,31.0,98.0,102.0,139.0,304.0,505
6/8/2022,-76.564868,3.455248,1074.333374,16.10298538,Av 9 Oeste #22-29,Terron Colorado- Sector Alto Aguacatal,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.8,51.4,80.2,155.4,188.4,372
6/8/2022,-76.5649,3.455238,1074.063721,20.66666985,Av 9 Oeste #22-27,Terron Colorado- Sector Alto Aguacatal,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.8,51.4,80.2,155.4,188.4,372
6/13/2022,-76.557836,3.376812,1096.402588,59.64213562,Carrera 93E Oeste #2C-04,Sector Pampas del Mirador,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,7.5,50.4,137.5,227.5,401.8,530
6/13/2022,-76.557912,3.376772,1101.711548,63.86278915,Carrera 93E Oeste #2C-13,Sector Pampas del Mirador,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,7.5,50.4,137.5,227.5,401.8,530
6/13/2022,-76.558115,3.376693,1115.267212,61.28576279,Carrera 93E Oeste #2C-24,Sector Pampas del Mirador,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,7.5,50.4,137.5,227.5,401.8,530
6/14/2022,-76.548931,3.44304,1058.712769,70.90747833,Carrera 24C #11C-130,Morti�al,Zonas urbanas continuas,Amenaza alta,Formacion Volcanica,0.0,39.8,141.7,228.2,526.2,800
6/8/2022,-76.573908,3.455107,1186.479126,55.9787178,Calle 28B Oeste #7A-11,Palmas 1,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.8,51.4,80.2,155.4,188.4,372
6/8/2022,-76.562223,3.417468,995.6569824,12.23008347,Carrera 52a Oeste #10a Oeste-52,Brisas de Mayo,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,0.0,0.0,0.0,0.0,0.0,0
6/4/2022,-76.607657,3.389253,1432.014038,61.85525513,Vereda el Carmen,Charco El Minuto - Villacarmelo,Misceláneo de cultivos y espacios naturales,Riesgo bajo,Formacion Volcanica,4.4,74.6,145.6,296.2,467.6,656
6/1/2022,-76.554539,3.426069,1019.029541,44.62950134,Calle 28 Oeste #39B-13,Belen,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,36.0,65.0,173.0,265.0,410.0,584
6/1/2022,-76.554743,3.425627,1016.029541,18.88672256,Calle 2 Oeste #39-6,Siloe,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,36.0,65.0,173.0,265.0,410.0,584
6/10/2022,-76.543621,3.455043,1052.000122,36.81436539,Calle 2 Oeste, ,Zonas urbanas continuas,Amenaza alta,Formacion Guachinte,0.0,92.0,134.2,193.3,267.4,358
6/10/2022,-76.634942,3.46217,1712.018311,24.78830147,Santa Helena - Corregimiento Felidia, ,Bosque mixto denso alto de tierra firme,Riesgo bajo,Formacion Volcanica,47.6,99.8,138.0,286.2,426.8,595
6/20/2022,-76.631618,3.462813,1642.456299,43.02135086,"referencia por la via """"las melcochas"""" parte baja",Santa Elena,Otros cultivos arbustivos plantados abiertos,Riesgo bajo,Formacion Volcanica,8.6,65.0,209.8,292.0,469.4,690
6/20/2022,-76.633871,3.45819,1596.956909,26.25960541,referencia parte baja de la via hacia el r�o,Santa Elena,Bosque mixto denso alto de tierra firme,Amenaza alta,Formacion Volcanica,8.0,16.5,73.7,185.3,423.0,647
6/20/2022,-76.633398,3.459771,1599.939087,78.53975677,Vivienda al lado de la Quebrada,Santa Elena,Otros cultivos arbustivos plantados abiertos,Riesgo bajo,Formacion Volcanica,8.6,65.0,209.8,292.0,469.4,690
6/20/2022,-76.631665,3.457563,1671.435181,48.74583054,"Via que conduce gacia oarte baja de la vereda, hacia el r�o",Santa Elena,Misceláneo de pastos y cultivos,Riesgo bajo,Formacion Volcanica,8.0,16.5,73.7,185.3,423.0,647
6/5/2022,-76.580166,3.423873,1344.461304,25.96161461,V�a Pichinde a la altura del sector La Hamaca, ,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,13.0,124.0,263.0,365.0,453.0,642
6/9/2022,-76.56302,3.39306,1052.583618,12.5669241,K 66 B Oeste No. 3 G 23,Alto los Chorros,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,7.3,71.0,126.7,283.5,368.1,497
6/16/2022,-76.559231,3.418869,1018.260132,61.17512894,C 8 Oeste No. 49 B 129,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,5.0,44.0,181.0,353.0,470.0,712
6/16/2022,-76.55923,3.41924,1042.460205,69.53762054,C 8 Oeste No. 49 B 127,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,5.0,44.0,181.0,353.0,470.0,712
6/21/2022,-76.557803,3.417437,986.9034424,26.8618412, ,Pe�as blancas,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.4,86.0,293.0,418.0,533.6,720
6/21/2022,-76.59364,3.439828,1556.33374,19.26148033, ,Pe�as blancas,Misceláneo de pastos y cultivos,Riesgo bajo,Formacion Volcanica,0.0,75.0,147.0,304.0,509.0,737
6/28/2022,-76.55528,3.42626,1032.866333,20.92349815,Carrera 40 B oeste No 3 - 24,Silo� San Francisco,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,34.0,72.0,177.0,379.0,597.0,827
7/8/2022,-76.545608,3.486141,1354.476685,38.05532837,Calle 4 Oeste #43a-55,Montebello,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,2.0,68.0,158.0,297.0,462
6/4/2022,-76.565048,3.420722,1068.443237,20.40509415,Parte baja Arboleda,Parte baja Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,55.0,130.0,231.0,333.0,443.0,629
6/4/2022,-76.565099,3.420635,1069.631226,29.58429146,Parte baja Arboleda,Parte baja Arboleda,Otras superficies artificiales sin construcción,Riesgo alto,Formacion Volcanica,55.0,130.0,231.0,333.0,443.0,629
6/16/2022,-76.588209,3.49692,1784.541626,25.71876907,Via rural Castilla-Elvira,,Bosque mixto denso alto de tierra firme,Amenaza media,Lateritas Formacion Volcanica,0.0,34.2,143.2,193.4,350.0,501
8/6/2022,-76.557427,3.48882,1257.289429,11.0579977,Quebrada El Chocho-Sector Minas, ,Pasto cultivado arbolado,Amenaza media,Formacion Guachinte,30.0,66.0,97.0,97.0,286.0,394
9/23/2022,-76.561369,3.456765,1085.382935,81.03557587,Av 9b Oeste #19c-24,Alto Aguacatal,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,28.1,43.2,45.5,140.4,202
9/23/2022,-76.561358,3.456785,1083.770386,81.27155304,Av 9b biz Oeste #19c-19,Alto Aguacatal,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,28.1,43.2,45.5,140.4,202
9/23/2022,-76.561305,3.45679,1084.843262,75.15090179,Av 9b Oeste #19c-36,Alto Aguacatal,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,28.1,43.2,45.5,140.4,202
9/28/2022,-76.55794,3.417642,1000.874695,48.96360016,Cl 6B #52-13,Siloe,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,5.4,14.4,60.5,151.0,358.7,531
9/28/2022,-76.556182,3.424276,1092.46582,45.56459045,Cl 5B Oeste #41-14,Siloe,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,17.0,85.0,145.0,212.0,273
10/2/2022,-76.559942,3.418942,1015.099304,28.13564491,Kr 51 Oeste # 8B - 26,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,63.3,118.6,136.3,224.9,360
10/14/2022,-76.551653,3.500962,1469.027466,40.68317413,Sector La Fragua Casa 69,Golondrinas Cabecera,Zonas urbanas continuas,Amenaza muy alta,Lateritas Formacion Volcanica,3.0,10.0,11.0,20.0,23.0,133
10/14/2022,-76.550777,3.501237,1459.782104,41.90071869,Hoyo Frio,Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,3.0,10.0,11.0,20.0,23.0,133
10/13/2022,-76.53802,3.46503,1118.322998,34.02827835,Av 10 Calle 12B Norte Sector Casa 20,Bataclan,Bosque mixto abierto alto de tierra firme,Amenaza alta,Formacion Guachinte,0.0,31.4,124.0,179.4,222.0,329
10/4/2022,-76.5574,3.422449,1122.023193,32.88292313,Carrera 44 oe # 6G-63,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.55637,3.421737,1076.53064,61.16025543,Los Guayabales,Silo�,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.55622,3.424241,1093.405762,39.48587036,Casa de Piedra,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.55573,3.4266,1048.150757,35.07627869,Carrera 40B oe # 3-24,Silo�,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.553506,3.424533,991.9353027,51.89107132,Los Guayabales,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.563188,3.418608,1006.170227,20.80079651,Lleras Camargo,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.564833,3.421501,1073.880737,11.28443432,Calle 24 os # 47-59,Silo�,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.56494,3.421512,1073.391846,7.926323891,Calle 2 oe # 47-59,Silo�,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/4/2022,-76.562997,3.422389,1084.868652,24.33436012,Sultana,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,7.2,70.5,92.0,143.6,221.2,359
10/12/2022,-76.549283,3.440902,1052.237549,38.29735565,Morti�al,Morti�al,Otras superficies artificiales sin construcción,Riesgo medio,Formacion Volcanica,8.7,43.0,113.6,172.7,258.6,392
10/12/2022,-76.551029,3.482479,1213.833008,55.06575012,Los Cristales,Los Cristales,Pasto cultivado arbolado,Riesgo medio,Lateritas Formacion Volcanica,0.0,7.0,8.0,17.0,30.0,130
10/12/2022,-76.561787,3.386725,1088.991943,33.44952774,Sal�n Azul,Sal�n Azul,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,1.2,62.1,141.9,170.5,210.6,330
10/12/2022,-76.559873,3.38947,1013.12915,33.51405334,Comuna 18,Comuna 18,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,1.2,62.1,141.9,170.5,210.6,330
10/12/2022,-76.556255,3.407734,982.942749,22.5557785,Cerros de Guadalupe,Cerros de Guadalupe,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,0.0,31.6,132.4,195.5,409.8,560
10/14/2022,-76.551396,3.500976,1462.125,27.46909714,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,3.0,10.0,11.0,20.0,23.0,133
10/25/2022,-76.550959,3.501409,1464.731567,33.90829849,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.551185,3.50095,1456.752441,8.767216682,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.550817,3.50109,1457.021606,5.195363998,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.551038,3.501052,1458.750122,6.963339806,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.55328,3.499998,1544.591919,61.79437637,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Pasto cultivado,Amenaza media,Formacion Guachinte,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.55131,3.501928,1495.354126,72.14406586,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.551505,3.501567,1487.779175,50.42773056,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.550673,3.500793,1454.988159,9.572416306,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/25/2022,-76.549324,3.499898,1430.759644,44.20295715,"Sector """"Hoyo Fr�o""""",Golondrinas Cabecera,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,8.0,61.0,84.0,92.0,84.0,165
10/28/2022,-76.610937,3.486859,1807.132813,36.58799362,Antigua v�a al Mar,,Bosque mixto denso alto de tierra firme,Amenaza media,Lateritas Formacion Volcanica,23.0,117.2,179.4,243.0,372.4,432
11/6/2022,-76.55593,3.42213,1057.155273,65.23265839,Cra 44 Oeste #5-75,Siloe,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,34.7,115.4,162.6,335.0,412
11/13/2022,-76.564405,3.455412,1064.191772,9.77491951,Av 9 oeste No 22A Bis - 05,Aguacatal,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.2,14.4,29.6,101.0,182.8,214
11/3/2022,-76.556056,3.425982,1076.442261,38.38564682,calle 5 oeste # 40B - 34,Siloe San Francisco,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,12.3,21.6,103.9,176.0,312.6,390
11/2/2022,-76.556095,3.422091,1066.715942,50.77840424,Carrera 44 # 5 - 31 oeste,Siloe San Martin,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,0.0,32.8,121.8,176.3,300.3,388
11/3/2022,-76.583448,3.45828,1300.034424,16.64130783,Calle 38 #59-18 Oeste, ,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,5.2,9.4,71.0,90.6,168.8,196
